game_title,release_year,genre,publisher,platform,na_sales,eu_sales,jp_sales,other_sales,global_sales
game_0601,2014,RPG,Ubisoft,PC,0.28812,0.21952000000000002,0.08232,0.09604000000000001,0.686
game_0602,2021,Simulation,Electronic Arts,PC,0.09953999999999999,0.07584,0.028439999999999997,0.03318,0.237
game_0603,2003,Adventure,Capcom,PC,0.05313,0.04048,0.015179999999999999,0.017710000000000004,0.1265
game_0604,2015,Adventure,Activision,PC,0.20118,0.15328,0.057479999999999996,0.06706000000000001,0.479
game_0605,2018,Simulation,Square Enix,PC,0.06110999999999999,0.04656,0.01746,0.02037,0.1455
game_0606,2022,Strategy,Square Enix,PC,0.24212999999999998,0.18448,0.06918,0.08071,0.5765
game_0607,2010,Adventure,Ubisoft,PC,0.24633,0.18768,0.07038,0.08211000000000002,0.5865
game_0608,2009,Shooter,Activision,PC,0.025619999999999997,0.01952,0.007319999999999999,0.00854,0.061
game_0609,2005,Simulation,Electronic Arts,PC,0.06783,0.051680000000000004,0.01938,0.02261,0.1615
game_0610,2019,Simulation,Indie Studio,PC,0.10185,0.0776,0.029099999999999997,0.03395,0.2425
game_0611,2015,Adventure,Capcom,PC,0.20768999999999999,0.15824,0.05934,0.06923,0.4945
game_0612,2022,Simulation,Ubisoft,PC,0.0693,0.05280000000000001,0.0198,0.023100000000000002,0.165
game_0613,2022,Action,Ubisoft,PC,0.14952,0.11392,0.042719999999999994,0.04984,0.356
game_0614,2004,Shooter,Square Enix,PC,0.24297,0.18512,0.06942,0.08099,0.5785
game_0615,2021,Racing,Activision,PC,0.11969999999999999,0.09119999999999999,0.034199999999999994,0.0399,0.285
game_0616,2003,Shooter,Sega,PC,0.1722,0.13119999999999998,0.049199999999999994,0.0574,0.41
game_0617,2004,Racing,Indie Studio,PC,0.25956,0.19776,0.07415999999999999,0.08652000000000001,0.618
game_0618,2004,Shooter,Bandai Namco,PC,0.17387999999999998,0.13248,0.049679999999999995,0.057960000000000005,0.414
game_0619,2013,Adventure,Capcom,PC,0.15098999999999999,0.11504,0.04314,0.05033,0.3595
game_0620,2023,Adventure,Bandai Namco,PC,0.29547,0.22512000000000001,0.08442,0.09849000000000001,0.7035
game_0621,2014,Shooter,Sega,PC,0.16779,0.12784,0.04794,0.05593000000000001,0.3995
game_0622,2006,RPG,Sega,PC,0.18795,0.1432,0.0537,0.06265000000000001,0.4475
game_0623,2004,Simulation,Square Enix,PC,0.02289,0.01744,0.00654,0.0076300000000000005,0.0545
game_0624,2024,Racing,Sega,PC,0.11739000000000001,0.08944,0.03354,0.039130000000000005,0.2795
game_0625,2005,Action,Indie Studio,PC,0.30555,0.2328,0.0873,0.10185000000000001,0.7275
game_0626,2019,Shooter,Capcom,PC,0.16737,0.12752000000000002,0.04782,0.055790000000000006,0.3985
game_0627,2004,RPG,Square Enix,PC,0.26900999999999997,0.20496,0.07686,0.08967,0.6405
game_0628,2013,Action,Square Enix,PC,0.14322000000000001,0.10912000000000001,0.040920000000000005,0.047740000000000005,0.341
game_0629,2002,Shooter,Activision,PC,0.07728,0.05888,0.02208,0.02576,0.184
game_0630,2007,Action,Indie Studio,PC,0.26838,0.20448,0.07668,0.08946000000000001,0.639
game_0631,2013,Adventure,Electronic Arts,PC,0.18291,0.13936,0.05226,0.06097,0.4355
game_0632,2006,Racing,Indie Studio,PC,0.18248999999999999,0.13904,0.05214,0.06083,0.4345
game_0633,2005,Strategy,Electronic Arts,PC,0.06384,0.04864,0.01824,0.02128,0.152
game_0634,2015,Sports,Activision,PC,0.12999,0.09904,0.03714,0.04333,0.3095
game_0635,2000,Simulation,Activision,PC,0.14909999999999998,0.11359999999999999,0.0426,0.0497,0.355
game_0636,2017,Simulation,Bandai Namco,PC,0.14427,0.10992000000000002,0.04122,0.04809000000000001,0.3435
game_0637,2024,Strategy,Capcom,PC,0.21776999999999996,0.16591999999999998,0.06221999999999999,0.07259,0.5185
game_0638,2007,RPG,Sega,PC,0.29673,0.22608,0.08478,0.09891000000000001,0.7065
game_0639,2009,Strategy,Ubisoft,PC,0.14175000000000001,0.10800000000000001,0.0405,0.04725000000000001,0.3375
game_0640,2013,Shooter,Indie Studio,PC,0.20328,0.15488,0.05807999999999999,0.06776,0.484
game_0641,2002,Action,Bandai Namco,PC,0.147,0.11199999999999999,0.041999999999999996,0.049,0.35
game_0642,2016,Adventure,Capcom,PC,0.16905,0.1288,0.0483,0.05635000000000001,0.4025
game_0643,2008,Sports,Square Enix,PC,0.13818,0.10528000000000001,0.03948,0.046060000000000004,0.329
game_0644,2006,Shooter,Capcom,PC,0.19635,0.1496,0.056100000000000004,0.06545000000000001,0.4675
game_0645,2005,RPG,Capcom,PC,0.22449,0.17104,0.06413999999999999,0.07483000000000001,0.5345
game_0646,2017,Simulation,Electronic Arts,PC,0.23142000000000001,0.17632,0.06612,0.07714000000000001,0.551
game_0647,2006,Sports,Electronic Arts,PC,0.12095999999999998,0.09215999999999999,0.034559999999999994,0.04032,0.288
game_0648,2020,Strategy,Indie Studio,PC,0.17618999999999999,0.13424,0.050339999999999996,0.058730000000000004,0.4195
game_0649,2006,Racing,Bandai Namco,PC,0.20432999999999998,0.15568,0.058379999999999994,0.06811,0.4865
game_0650,2003,Action,Sega,PC,0.18164999999999998,0.1384,0.051899999999999995,0.06055000000000001,0.4325
game_0651,2021,RPG,Activision,PC,0.19236,0.14656,0.05496,0.06412000000000001,0.458
game_0652,2005,Sports,Capcom,PC,0.14762999999999998,0.11248,0.042179999999999995,0.049210000000000004,0.3515
game_0653,2003,Sports,Capcom,PC,0.13797,0.10512,0.039420000000000004,0.04599,0.3285
game_0654,2001,RPG,Activision,PC,0.19467,0.14832,0.05562,0.06489,0.4635
game_0655,2020,Adventure,Ubisoft,PC,0.12536999999999998,0.09552,0.03582,0.04179,0.2985
game_0656,2011,Racing,Electronic Arts,PC,0.3087,0.2352,0.0882,0.1029,0.735
game_0657,2006,Simulation,Ubisoft,PC,0.15372,0.11712,0.04392,0.05124,0.366
game_0658,2024,Strategy,Square Enix,PC,0.22092,0.16832,0.06312,0.07364000000000001,0.526
game_0659,2011,Strategy,Activision,PC,0.29631,0.22576000000000002,0.08466,0.09877000000000001,0.7055
game_0660,2025,Sports,Square Enix,PC,0.23813999999999996,0.18144,0.06803999999999999,0.07938,0.567
game_0661,2003,Sports,Sega,PC,0.15792,0.12032,0.04512,0.052640000000000006,0.376
game_0662,2023,Strategy,Sega,PC,0.1659,0.1264,0.0474,0.05530000000000001,0.395
game_0663,2007,Sports,Indie Studio,PC,0.16611,0.12656,0.04746,0.05537000000000001,0.3955
game_0664,2000,Shooter,Square Enix,PC,0.1407,0.1072,0.0402,0.046900000000000004,0.335
game_0665,2014,Sports,Electronic Arts,PC,0.29735999999999996,0.22655999999999998,0.08496,0.09912,0.708
game_0666,2006,Action,Sega,PC,0.09051,0.06896000000000001,0.025859999999999998,0.030170000000000002,0.2155
game_0667,2011,Sports,Indie Studio,PC,0.28245,0.2152,0.0807,0.09415000000000001,0.6725
game_0668,2025,Strategy,Bandai Namco,PC,0.12725999999999998,0.09696,0.036359999999999996,0.042420000000000006,0.303
game_0669,2018,Strategy,Square Enix,PC,0.17598,0.13408,0.05028,0.058660000000000004,0.419
game_0670,2012,Adventure,Ubisoft,PC,0.18395999999999998,0.14016,0.052559999999999996,0.061320000000000006,0.438
game_0671,2005,Shooter,Electronic Arts,PC,0.0315,0.024,0.009,0.0105,0.075
game_0672,2009,Adventure,Activision,PC,0.2247,0.17120000000000002,0.06420000000000001,0.07490000000000001,0.535
game_0673,2005,Action,Electronic Arts,PC,0.22176,0.16896,0.06336,0.07392000000000001,0.528
game_0674,2009,Action,Bandai Namco,PC,0.05691,0.04336,0.01626,0.018970000000000004,0.1355
game_0675,2015,Racing,Ubisoft,PC,0.04704,0.035840000000000004,0.01344,0.015680000000000003,0.112
game_0676,2020,Action,Electronic Arts,PC,0.25515,0.19440000000000002,0.0729,0.08505000000000001,0.6075
game_0677,2019,Shooter,Sega,PC,0.30995999999999996,0.23616,0.08856,0.10332000000000001,0.738
game_0678,2004,Adventure,Sega,PC,0.12305999999999999,0.09376,0.03516,0.04102,0.293
game_0679,2007,Strategy,Capcom,PC,0.29925,0.228,0.08549999999999999,0.09975000000000002,0.7125
game_0680,2025,Action,Activision,PC,0.1827,0.1392,0.052199999999999996,0.0609,0.435
game_0681,2015,Racing,Ubisoft,PC,0.21084,0.16064,0.060239999999999995,0.07028000000000001,0.502
game_0682,2021,Strategy,Electronic Arts,PC,0.12536999999999998,0.09552,0.03582,0.04179,0.2985
game_0683,2022,Sports,Capcom,PC,0.17492999999999997,0.13328,0.04998,0.05831,0.4165
game_0684,2000,Strategy,Bandai Namco,PC,0.07056,0.05376,0.02016,0.023520000000000003,0.168
game_0685,2000,Simulation,Square Enix,PC,0.15918,0.12128,0.04548,0.05306,0.379
game_0686,2011,RPG,Activision,PC,0.12347999999999999,0.09408,0.03528,0.04116,0.294
game_0687,2019,Simulation,Bandai Namco,PC,0.18564,0.14144,0.05304,0.061880000000000004,0.442
game_0688,2024,Simulation,Square Enix,PC,0.03528,0.02688,0.01008,0.011760000000000001,0.084
game_0689,2024,Shooter,Ubisoft,PC,0.19341,0.14736000000000002,0.055260000000000004,0.06447000000000001,0.4605
game_0690,2003,Action,Square Enix,PC,0.08211,0.06256,0.02346,0.027370000000000002,0.1955
game_0691,2020,Shooter,Bandai Namco,PC,0.18395999999999998,0.14016,0.052559999999999996,0.061320000000000006,0.438
game_0692,2013,Sports,Ubisoft,PC,0.11172,0.08512,0.031920000000000004,0.03724,0.266
game_0693,2004,Sports,Activision,PC,0.1533,0.1168,0.0438,0.051100000000000007,0.365
game_0694,2020,Shooter,Activision,PC,0.11298,0.08608,0.03228,0.037660000000000006,0.269
game_0695,2023,Simulation,Activision,PC,0.22322999999999998,0.17007999999999998,0.06377999999999999,0.07441,0.5315
game_0696,2006,Sports,Capcom,PC,0.25515,0.19440000000000002,0.0729,0.08505000000000001,0.6075
game_0697,2012,Action,Sega,PC,0.21588,0.16448000000000002,0.06168,0.07196000000000001,0.514
game_0698,2021,Adventure,Sega,PC,0.12201,0.09296,0.034859999999999995,0.04067,0.2905
game_0699,2025,Racing,Bandai Namco,PC,0.15161999999999998,0.11552,0.04332,0.05054,0.361
game_0700,2025,Racing,Ubisoft,PC,0.052079999999999994,0.03968,0.014879999999999999,0.01736,0.124
game_0701,2016,Strategy,Indie Studio,PC,0.29694,0.22624,0.08484,0.09898,0.707
game_0702,2017,Adventure,Ubisoft,PC,0.14175000000000001,0.10800000000000001,0.0405,0.04725000000000001,0.3375
game_0703,2016,Racing,Electronic Arts,PC,0.18795,0.1432,0.0537,0.06265000000000001,0.4475
game_0704,2015,Simulation,Indie Studio,PC,0.10142999999999999,0.07728,0.02898,0.03381,0.2415
game_0705,2007,Sports,Capcom,PC,0.231,0.17600000000000002,0.066,0.07700000000000001,0.55
game_0706,2025,Shooter,Activision,PC,0.11613000000000001,0.08848,0.03318,0.03871000000000001,0.2765
game_0707,2004,Simulation,Activision,PC,0.18921,0.14416,0.05406,0.06307,0.4505
game_0708,2007,Shooter,Sega,PC,0.24675,0.188,0.0705,0.08225000000000002,0.5875
game_0709,2015,RPG,Sega,PC,0.21735,0.1656,0.062099999999999995,0.07245,0.5175
game_0710,2025,Simulation,Electronic Arts,PC,0.05733,0.043680000000000004,0.016380000000000002,0.019110000000000002,0.1365
game_0711,2014,Sports,Sega,PC,0.21272999999999997,0.16207999999999997,0.060779999999999994,0.07091,0.5065
game_0712,2017,Shooter,Activision,PC,0.08882999999999999,0.06768,0.02538,0.02961,0.2115
game_0713,2000,Action,Indie Studio,PC,0.29316,0.22336,0.08375999999999999,0.09772,0.698
game_0714,2024,Action,Activision,PC,0.21902999999999997,0.16688,0.06258,0.07301,0.5215
game_0715,2018,Adventure,Electronic Arts,PC,0.21692999999999998,0.16527999999999998,0.06197999999999999,0.07231,0.5165
game_0716,2013,Simulation,Electronic Arts,PC,0.11466,0.08736000000000001,0.032760000000000004,0.038220000000000004,0.273
game_0717,2025,Simulation,Bandai Namco,PC,0.07769999999999999,0.0592,0.022199999999999998,0.025900000000000003,0.185
game_0718,2015,Adventure,Activision,PC,0.12936,0.09856,0.03696,0.043120000000000006,0.308
game_0719,2024,Adventure,Square Enix,PC,0.09974999999999999,0.076,0.028499999999999998,0.03325,0.2375
game_0720,2020,Racing,Capcom,PC,0.14049,0.10704000000000001,0.04014,0.04683000000000001,0.3345
game_0721,2009,Shooter,Ubisoft,PC,0.11214,0.08544,0.03204,0.037380000000000004,0.267
game_0722,2019,Strategy,Electronic Arts,PC,0.17997,0.13712,0.05142,0.05999,0.4285
game_0723,2015,Shooter,Square Enix,PC,0.25137,0.19152000000000002,0.07182,0.08379000000000002,0.5985
game_0724,2008,Action,Activision,PC,0.04409999999999999,0.0336,0.012599999999999998,0.014700000000000001,0.105
game_0725,2000,Simulation,Square Enix,PC,0.04955999999999999,0.03776,0.014159999999999999,0.01652,0.118
game_0726,2002,Racing,Bandai Namco,PC,0.24633,0.18768,0.07038,0.08211000000000002,0.5865
game_0727,2022,Adventure,Square Enix,PC,0.27026999999999995,0.20592,0.07722,0.09009,0.6435
game_0728,2023,Action,Ubisoft,PC,0.15645,0.1192,0.0447,0.05215,0.3725
game_0729,2000,Action,Square Enix,PC,0.11592000000000001,0.08832000000000001,0.033120000000000004,0.03864000000000001,0.276
game_0730,2005,Simulation,Electronic Arts,PC,0.16275,0.12400000000000001,0.0465,0.05425000000000001,0.3875
game_0731,2009,Sports,Square Enix,PC,0.03864,0.02944,0.01104,0.01288,0.092
game_0732,2024,RPG,Capcom,PC,0.14553,0.11087999999999999,0.04157999999999999,0.048510000000000005,0.3465
game_0733,2004,Shooter,Capcom,PC,0.21272999999999997,0.16207999999999997,0.060779999999999994,0.07091,0.5065
game_0734,2009,Simulation,Capcom,PC,0.27216,0.20736000000000002,0.07776,0.09072000000000001,0.648
game_0735,2011,RPG,Bandai Namco,PC,0.19887,0.15152,0.056819999999999996,0.06629,0.4735
game_0736,2019,Shooter,Activision,PC,0.18333,0.13968,0.052379999999999996,0.061110000000000005,0.4365
game_0737,2019,Simulation,Indie Studio,PC,0.26123999999999997,0.19904,0.07464,0.08708,0.622
game_0738,2024,Shooter,Square Enix,PC,0.10962,0.08352000000000001,0.03132,0.03654,0.261
game_0739,2021,Sports,Indie Studio,PC,0.12558,0.09568,0.035879999999999995,0.04186,0.299
game_0740,2011,RPG,Ubisoft,PC,0.16107,0.12272000000000001,0.04602,0.05369000000000001,0.3835
game_0741,2022,Simulation,Sega,PC,0.04473,0.03408,0.01278,0.014910000000000001,0.1065
game_0742,2009,Action,Capcom,PC,0.31079999999999997,0.2368,0.08879999999999999,0.10360000000000001,0.74
game_0743,2012,Shooter,Square Enix,PC,0.1155,0.08800000000000001,0.033,0.038500000000000006,0.275
game_0744,2008,Shooter,Activision,PC,0.23268,0.17728000000000002,0.06648,0.07756000000000002,0.554
game_0745,2022,Action,Sega,PC,0.15603,0.11888,0.044579999999999995,0.05201000000000001,0.3715
game_0746,2015,Simulation,Ubisoft,PC,0.16947,0.12912,0.048420000000000005,0.056490000000000005,0.4035
game_0747,2023,Strategy,Activision,PC,0.14531999999999998,0.11072,0.041519999999999994,0.048440000000000004,0.346
game_0748,2012,RPG,Capcom,PC,0.10185,0.0776,0.029099999999999997,0.03395,0.2425
game_0749,2004,RPG,Capcom,PC,0.14678999999999998,0.11184,0.04194,0.04893,0.3495
game_0750,2000,RPG,Square Enix,PC,0.12747,0.09712,0.03642,0.04249,0.3035
game_0751,2025,Strategy,Sega,PC,0.14468999999999999,0.11023999999999999,0.041339999999999995,0.04823,0.3445
game_0752,2017,Adventure,Sega,PC,0.06677999999999999,0.05088,0.01908,0.022260000000000002,0.159
game_0753,2025,Action,Capcom,PC,0.28791,0.21936,0.08226,0.09597000000000001,0.6855
game_0754,2002,RPG,Square Enix,PC,0.06215999999999999,0.04736,0.017759999999999998,0.020720000000000002,0.148
game_0755,2020,RPG,Indie Studio,PC,0.1638,0.12480000000000001,0.0468,0.05460000000000001,0.39
game_0756,2014,Action,Electronic Arts,PC,0.17534999999999998,0.1336,0.0501,0.05845,0.4175
game_0757,2006,Racing,Sega,PC,0.18795,0.1432,0.0537,0.06265000000000001,0.4475
game_0758,2021,Simulation,Square Enix,PC,0.15036,0.11456,0.04296,0.050120000000000005,0.358
game_0759,2021,Action,Square Enix,PC,0.20495999999999998,0.15616,0.058559999999999994,0.06832,0.488
game_0760,2025,Strategy,Activision,PC,0.23079,0.17584,0.06594,0.07693000000000001,0.5495
game_0761,2006,RPG,Square Enix,PC,0.16212,0.12352,0.04632,0.054040000000000005,0.386
game_0762,2011,Racing,Activision,PC,0.31794,0.24224,0.09084,0.10598,0.757
game_0763,2011,Action,Indie Studio,PC,0.02352,0.017920000000000002,0.00672,0.007840000000000001,0.056
game_0764,2017,Sports,Bandai Namco,PC,0.25641,0.19536,0.07326,0.08547000000000002,0.6105
game_0765,2024,Action,Sega,PC,0.065309999999999993,0.04976,0.01866,0.02177,0.1555
game_0766,2012,Action,Activision,PC,0.09702,0.07392,0.02772,0.03234000000000001,0.231
game_0767,2007,Simulation,Capcom,PC,0.07580999999999999,0.05776,0.02166,0.02527,0.1805
game_0768,2016,Racing,Electronic Arts,PC,0.18333,0.13968,0.052379999999999996,0.061110000000000005,0.4365
game_0769,2001,Simulation,Ubisoft,PC,0.09681000000000001,0.07376,0.02766,0.03227000000000001,0.2305
game_0770,2004,Strategy,Ubisoft,PC,0.27531,0.20976,0.07866,0.09177,0.6555
game_0771,2021,Shooter,Electronic Arts,PC,0.16821,0.12816,0.04806,0.05607000000000001,0.4005
game_0772,2015,RPG,Sega,PC,0.24423,0.18608,0.06978,0.08141000000000001,0.5815
game_0773,2009,Shooter,Electronic Arts,PC,0.15036,0.11456,0.04296,0.050120000000000005,0.358
game_0774,2022,Sports,Capcom,PC,0.27342,0.20832,0.07812,0.09114000000000001,0.651
game_0775,2011,Action,Capcom,PC,0.08043,0.06128,0.02298,0.026810000000000004,0.1915
game_0776,2021,RPG,Electronic Arts,PC,0.17976,0.13696,0.051359999999999996,0.05992000000000001,0.428
game_0777,2002,RPG,Indie Studio,PC,0.09765,0.07440000000000001,0.0279,0.03255,0.2325
game_0778,2024,Shooter,Indie Studio,PC,0.24759,0.18864,0.07074,0.08253,0.5895
game_0779,2019,Racing,Ubisoft,PC,0.1827,0.1392,0.052199999999999996,0.0609,0.435
game_0780,2015,Strategy,Ubisoft,PC,0.29841,0.22736,0.08526,0.09947000000000002,0.7105
game_0781,2020,Racing,Activision,PC,0.09282,0.07072,0.02652,0.030940000000000002,0.221
game_0782,2004,Adventure,Capcom,PC,0.25305,0.19280000000000003,0.0723,0.08435000000000001,0.6025
game_0783,2019,Strategy,Sega,PC,0.13965,0.10640000000000001,0.0399,0.04655000000000001,0.3325
game_0784,2014,Shooter,Bandai Namco,PC,0.05607,0.04272,0.01602,0.018690000000000002,0.1335
game_0785,2022,Shooter,Indie Studio,PC,0.14553,0.11087999999999999,0.04157999999999999,0.048510000000000005,0.3465
game_0786,2013,Racing,Ubisoft,PC,0.16422,0.12512,0.04692,0.054740000000000004,0.391
game_0787,2024,Shooter,Activision,PC,0.16884,0.12864,0.04824,0.05628000000000001,0.402
game_0788,2007,Racing,Bandai Namco,PC,0.16317,0.12432,0.04662,0.05439000000000001,0.3885
game_0789,2012,RPG,Activision,PC,0.13061999999999999,0.09952,0.03732,0.04354,0.311
game_0790,2017,Shooter,Capcom,PC,0.15981,0.12176000000000001,0.04566,0.053270000000000005,0.3805
game_0791,2021,Strategy,Ubisoft,PC,0.25578,0.19488,0.07307999999999999,0.08526,0.609
game_0792,2010,Strategy,Indie Studio,PC,0.20643,0.15728,0.05898,0.06881000000000001,0.4915
game_0793,2019,Adventure,Indie Studio,PC,0.14595,0.1112,0.041699999999999994,0.04865,0.3475
game_0794,2009,Strategy,Indie Studio,PC,0.06909,0.052640000000000006,0.01974,0.023030000000000002,0.1645
game_0795,2004,Shooter,Bandai Namco,PC,0.26732999999999996,0.20368,0.07637999999999999,0.08911000000000001,0.6365
game_0796,2001,Shooter,Activision,PC,0.12978,0.09888,0.037079999999999995,0.04326000000000001,0.309
game_0797,2008,RPG,Bandai Namco,PC,0.15078,0.11488,0.04307999999999999,0.050260000000000006,0.359
game_0798,2012,Action,Electronic Arts,PC,0.30303,0.23088,0.08658,0.10101000000000002,0.7215
game_0799,2025,Adventure,Sega,PC,0.12663,0.09648,0.03618,0.042210000000000004,0.3015
game_0800,2019,Simulation,Indie Studio,PC,0.25725000000000003,0.196,0.0735,0.08575000000000002,0.6125
game_0801,2002,Strategy,Capcom,PC,0.09219,0.07024,0.02634,0.030730000000000004,0.2195
game_0802,2005,Racing,Electronic Arts,PC,0.062369999999999995,0.04752,0.01782,0.02079,0.1485
game_0803,2011,Racing,Electronic Arts,PC,0.12305999999999999,0.09376,0.03516,0.04102,0.293
game_0804,2006,Strategy,Capcom,PC,0.22428,0.17088,0.06408,0.07476000000000001,0.534
game_0805,2021,RPG,Square Enix,PC,0.14636999999999997,0.11152,0.041819999999999996,0.04879,0.3485
game_0806,2010,Action,Bandai Namco,PC,0.17934,0.13664,0.051239999999999994,0.05978000000000001,0.427
game_0807,2006,Simulation,Ubisoft,PC,0.11655,0.0888,0.0333,0.03885000000000001,0.2775
game_0808,2011,RPG,Indie Studio,PC,0.16989,0.12944,0.04854,0.05663000000000001,0.4045
game_0809,2014,Racing,Sega,PC,0.16968,0.12928,0.04848,0.056560000000000006,0.404
game_0810,2002,Sports,Sega,PC,0.11361,0.08656000000000001,0.03246,0.03787000000000001,0.2705
game_0811,2014,Sports,Activision,PC,0.23121,0.17616,0.06606,0.07707,0.5505
game_0812,2006,Action,Bandai Namco,PC,0.08106,0.06176,0.02316,0.027020000000000002,0.193
game_0813,2023,Adventure,Bandai Namco,PC,0.23687999999999998,0.18047999999999997,0.06767999999999999,0.07896,0.564
game_0814,2014,Adventure,Indie Studio,PC,0.15477,0.11792,0.044219999999999995,0.051590000000000004,0.3685
game_0815,2001,Sports,Activision,PC,0.06972,0.05312,0.01992,0.023240000000000004,0.166
game_0816,2000,RPG,Electronic Arts,PC,0.315,0.24,0.09,0.10500000000000001,0.75
game_0817,2020,Racing,Ubisoft,PC,0.31079999999999997,0.2368,0.08879999999999999,0.10360000000000001,0.74
game_0818,2009,Sports,Capcom,PC,0.16359,0.12464,0.04674,0.05453000000000001,0.3895
game_0819,2006,Adventure,Sega,PC,0.06509999999999999,0.0496,0.0186,0.0217,0.155
game_0820,2025,Sports,Ubisoft,PC,0.014909999999999998,0.011359999999999999,0.004259999999999999,0.0049700000000000005,0.0355
game_0821,2024,Adventure,Sega,PC,0.17639999999999997,0.1344,0.05039999999999999,0.058800000000000005,0.42
game_0822,2018,Strategy,Ubisoft,PC,0.16989,0.12944,0.04854,0.05663000000000001,0.4045
game_0823,2011,Shooter,Indie Studio,PC,0.12578999999999999,0.09584,0.03594,0.04193,0.2995
game_0824,2003,Action,Indie Studio,PC,0.03129,0.02384,0.00894,0.01043,0.0745
game_0825,2005,RPG,Ubisoft,PC,0.11739000000000001,0.08944,0.03354,0.039130000000000005,0.2795
game_0826,2017,Strategy,Square Enix,PC,0.12158999999999999,0.09264,0.03473999999999999,0.040530000000000004,0.2895
game_0827,2020,RPG,Ubisoft,PC,0.07307999999999999,0.05568,0.02088,0.02436,0.174
game_0828,2023,Action,Activision,PC,0.11487,0.08752000000000001,0.03282,0.038290000000000005,0.2735
game_0829,2011,Racing,Bandai Namco,PC,0.012389999999999998,0.00944,0.0035399999999999997,0.00413,0.0295
game_0830,2020,Adventure,Activision,PC,0.21146999999999996,0.16111999999999999,0.060419999999999995,0.07049,0.5035
game_0831,2001,Sports,Capcom,PC,0.19802999999999998,0.15088,0.05657999999999999,0.06601,0.4715
game_0832,2012,Strategy,Capcom,PC,0.24233999999999997,0.18464,0.06924,0.08078,0.577
game_0833,2013,Shooter,Activision,PC,0.21188999999999997,0.16144,0.06053999999999999,0.07063,0.5045
game_0834,2016,Action,Capcom,PC,0.2646,0.2016,0.0756,0.08820000000000001,0.63
game_0835,2001,RPG,Ubisoft,PC,0.20937,0.15952,0.05982,0.06979,0.4985
game_0836,2004,Action,Capcom,PC,0.21882,0.16672,0.06252,0.07294,0.521
game_0837,2023,Action,Electronic Arts,PC,0.15414,0.11744,0.044039999999999996,0.05138,0.367
game_0838,2025,Racing,Electronic Arts,PC,0.1575,0.12,0.045,0.052500000000000005,0.375
game_0839,2021,Simulation,Activision,PC,0.10731,0.08176,0.03066,0.03577,0.2555
game_0840,2010,Racing,Indie Studio,PC,0.23058,0.17568000000000003,0.06588000000000001,0.07686000000000001,0.549
game_0841,2013,Racing,Sega,PC,0.17912999999999998,0.13648,0.051179999999999996,0.059710000000000006,0.4265
game_0842,2025,Sports,Sega,PC,0.10059,0.07664,0.028739999999999998,0.033530000000000004,0.2395
game_0843,2008,RPG,Sega,PC,0.17451,0.13296,0.049859999999999995,0.05817,0.4155
game_0844,2025,Adventure,Activision,PC,0.08946,0.06816,0.02556,0.029820000000000003,0.213
game_0845,2004,RPG,Activision,PC,0.16317,0.12432,0.04662,0.05439000000000001,0.3885
game_0846,2019,Action,Square Enix,PC,0.19635,0.1496,0.056100000000000004,0.06545000000000001,0.4675
game_0847,2013,Strategy,Ubisoft,PC,0.22176,0.16896,0.06336,0.07392000000000001,0.528
game_0848,2019,Racing,Capcom,PC,0.05103,0.03888,0.01458,0.01701,0.1215
game_0849,2005,Shooter,Sega,PC,0.13083,0.09968,0.03738,0.04361,0.3115
game_0850,2007,Adventure,Indie Studio,PC,0.2961,0.2256,0.0846,0.09870000000000001,0.705
game_0851,2012,RPG,Activision,PC,0.18606,0.14176,0.05316,0.062020000000000006,0.443
game_0852,2016,Adventure,Square Enix,PC,0.18711,0.14256,0.05346,0.06237000000000001,0.4455
game_0853,2007,Simulation,Bandai Namco,PC,0.19131,0.14576,0.05466,0.06377000000000001,0.4555
game_0854,2007,Simulation,Bandai Namco,PC,0.14909999999999998,0.11359999999999999,0.0426,0.0497,0.355
game_0855,2013,Racing,Bandai Namco,PC,0.2667,0.20320000000000002,0.0762,0.0889,0.635
game_0856,2010,Adventure,Bandai Namco,PC,0.24675,0.188,0.0705,0.08225000000000002,0.5875
game_0857,2007,Simulation,Sega,PC,0.20475,0.156,0.058499999999999996,0.06825,0.4875
game_0858,2003,Shooter,Indie Studio,PC,0.13125,0.1,0.0375,0.043750000000000004,0.3125
game_0859,2008,Sports,Ubisoft,PC,0.11151,0.08496000000000001,0.03186,0.03717000000000001,0.2655
game_0860,2013,Adventure,Electronic Arts,PC,0.14301,0.10896000000000002,0.04086,0.04767000000000001,0.3405
game_0861,2014,Simulation,Sega,PC,0.18081,0.13776,0.05166,0.060270000000000004,0.4305
game_0862,2008,Shooter,Indie Studio,PC,0.05817,0.044320000000000005,0.01662,0.019390000000000004,0.1385
game_0863,2009,Simulation,Indie Studio,PC,0.1848,0.1408,0.0528,0.06160000000000001,0.44
game_0864,2019,Adventure,Indie Studio,PC,0.02709,0.020640000000000002,0.00774,0.009030000000000002,0.0645
game_0865,2002,Racing,Electronic Arts,PC,0.29295,0.2232,0.0837,0.09765000000000001,0.6975
game_0866,2009,Strategy,Bandai Namco,PC,0.22952999999999998,0.17488,0.06558,0.07651000000000001,0.5465
game_0867,2024,Adventure,Activision,PC,0.231,0.17600000000000002,0.066,0.07700000000000001,0.55
game_0868,2002,Action,Electronic Arts,PC,0.2961,0.2256,0.0846,0.09870000000000001,0.705
game_0869,2009,Action,Sega,PC,0.08358,0.06368,0.023880000000000002,0.027860000000000003,0.199
